review_id,author,story,acting,visuals,sounds,values,overall
rw10435661,connerschwartz,2.0,,2.0,,2.0,2
rw10435659,EleanorDigby,0.0,1.0,1.0,0.0,0.0,1
rw10435653,Daniel-0840,1.0,,,,,1
rw10435640,stivensmendoza,0.0,0.0,,,,0
rw10435602,qhtgmrfg,1.0,,,,,2
rw10435588,ugar77-738-389339,1.0,1.0,,,1.0,1
rw10435584,RavenV-3,-1.0,,,,,-1
rw10435570,map-92285,1.0,1.0,,,,1
rw10435546,WilliamL-8,2.0,,,,,2
rw10435522,RitvikS-3,0.0,,2.0,,,1
rw10435514,ConnorS-05,1.0,1.0,1.0,1.0,,2
rw10435494,cxmnkwhzk,2.0,2.0,,,,2
rw10435491,IamMclovin631981,1.0,,,,1.0,1
rw10435477,NateH-7,2.0,2.0,2.0,,,2
rw10435469,benjasperanza,0.0,1.0,2.0,,,1
rw10435459,GhostOfMurderfist,0.0,1.0,,,1.0,1
rw10435454,PavelM-89,2.0,,,,,2
rw10435449,cbockiii,1.0,,,,,1
rw10435444,MayoDoesStuff,-1.0,,,,,0
rw10435442,jjimenez-33665,1.0,,,,1.0,1
rw10435441,SethG-9,-2.0,,-2.0,,,-2
rw10435417,Aiden-0,2.0,2.0,2.0,2.0,2.0,2
rw10435383,JaykoR,0.0,,1.0,,1.0,1
rw10435360,rawmilkk,0.0,1.0,,,,1
rw10435354,jbbabycrafts,0.0,0.0,,0.0,,1
rw10435349,BleachKiller,1.0,1.0,1.0,,,1
rw10435348,SquidS-1,1.0,,1.0,,,1
rw10435332,johnnyyeates,1.0,,,,,1
rw10435330,lavacore-02589,1.0,2.0,,,,1
rw10435323,kenmeckel,2.0,,,,,2
rw10435276,JohnathanW-0,2.0,2.0,,,2.0,2
rw10433878,ishayugamer,2.0,,,,,2
rw10434793,masonfinnpond,1.0,1.0,0.0,,1.0,1
rw10435333,THEcanadianMOVIEkid,0.0,1.0,2.0,-1.0,,0
rw10435273,Crimshaw,1.0,1.0,1.0,,,1
rw10435264,jackgmurphy-03928,2.0,2.0,2.0,,,2
rw10435244,imdbfan-43477,2.0,,2.0,2.0,,2
rw10434790,PG-191,1.0,2.0,,,,2
rw10435230,Them-21,0.0,,,,,1
rw10435202,xhbhvkd,2.0,,,,2.0,2
rw10435193,imdbfan-9912958356,1.0,1.0,1.0,,,1
rw10435188,JustinT-0,1.0,,,,1.0,1
rw10435186,AdahS-9,2.0,,,,,2
rw10435168,rynerbyner,-1.0,0.0,,,,0
rw10435143,c_hoover915,1.0,,,,,2
rw10435122,hmkerr,1.0,1.0,,,1.0,1
rw10435104,Janek_Majeranek,1.0,,,,1.0,1
rw10435072,FranciscoV-74,1.0,,2.0,,,2
rw10435057,EliasH-5,-2.0,-2.0,,,0.0,-2
rw10435030,cooperstout,0.0,1.0,,,,1
rw10435025,imdbfan-7829561029,2.0,2.0,2.0,2.0,,2
rw10435019,ziaherman,2.0,2.0,,,,2
rw10434949,DylanM-9,-1.0,1.0,,,,-1
rw10434789,kaidendyer,1.0,2.0,,,,2
rw10434942,StephenS-901,2.0,2.0,1.0,,,2
rw10434916,imdbfan-9024441712,2.0,2.0,2.0,,,2
rw10434883,CharlieF-88,2.0,2.0,,,2.0,2
rw10434878,delpierreeugenio,1.0,1.0,1.0,,,1
rw10434860,yqwvvwmyp,1.0,,,,1.0,1
rw10434835,CLASSEA-7,-2.0,,-2.0,,,-2
rw10434820,anna-majcher,1.0,1.0,2.0,,,1
rw10434781,Kisschase,0.0,,2.0,,1.0,1
rw10434767,sarahclode,-1.0,-1.0,1.0,,,-1
rw10434762,Bababouille,-2.0,,,,-1.0,-2
rw10434737,chad-brinker,1.0,1.0,,,,1
rw10434725,bdnvctm,,2.0,2.0,,,2
rw10434719,dotfortne,0.0,2.0,,,0.0,1
rw10434708,ajd-31256,-1.0,0.0,-1.0,,,0
rw10434703,bigeddogg47,1.0,1.0,,,1.0,1
rw10434666,imdbfan-4804,1.0,,,,1.0,1
rw10434655,jps-11707,1.0,,,,2.0,1
rw10434637,bfrpcvwkb,1.0,,2.0,,,1
rw10434634,zwest-29625,0.0,1.0,,1.0,,1
rw10434628,dremond82,1.0,1.0,1.0,,,1
rw10434627,JensH-71,0.0,2.0,,,,2
rw10434623,MonkeyS-94,0.0,1.0,-1.0,,1.0,0
rw10434621,NicolasB-6,1.0,,2.0,2.0,,2
rw10434601,TristanH-44,-1.0,1.0,,,,1
rw10434599,LaurenT-872,1.0,2.0,,,,2
rw10434568,FloridaP,2.0,0.0,2.0,,,2
rw10434560,imdbfan-4869,1.0,1.0,2.0,1.0,2.0,2
rw10434559,IsaacF-3,2.0,,2.0,,,2
rw10434553,imdbfan-2953,,2.0,,2.0,,2
rw10434543,Notanuub,-1.0,1.0,,,1.0,1
rw10434530,bjornarmikkelsen,1.0,1.0,,,1.0,1
rw10434522,pulpfictionclips,1.0,2.0,,,,1
rw10434519,josemanuel-56711,0.0,,,,,1
rw10434493,clarkskel,2.0,,,,,2
rw10434490,MarleyF-1,,2.0,2.0,2.0,,2
rw10434480,KaydenW-8,1.0,1.0,,,,1
rw10434473,CesarT-9,,2.0,2.0,,,2
rw10434469,heatherr718,1.0,,,,,1
rw10434467,AB-06,1.0,,1.0,,,1
rw10434439,ayat-11102,1.0,2.0,,,,1
rw10434419,evy-97473,1.0,,,,,1
rw10434394,FrankGuy3,1.0,,,,,1
rw10434393,Jn-71,-2.0,-2.0,,,,-2
rw10434390,roccomurphy,2.0,,,,2.0,2
rw10434387,Movieenjoyer-89P13,2.0,,2.0,2.0,2.0,2
rw10434354,Dorcable,-1.0,-1.0,-1.0,,,-1
rw10434345,birkedin,0.0,2.0,,,,1
rw10434340,SihleM-8,-2.0,,-2.0,,,-2
rw10434308,KalebA-8,2.0,,,,,2
rw10434330,theghostrider-30596,1.0,,,,,2
rw10434323,mccullinlacy,1.0,2.0,,,,1
rw10434319,DavidR-56,-2.0,,-2.0,-1.0,-2.0,-2
rw10434314,danielzapata-14985,1.0,,,0.0,,1
rw10434312,Jonasw-3,2.0,1.0,2.0,1.0,1.0,2
rw10434311,nagymate-43851,0.0,,1.0,,,1
rw10434309,asyauluyol,1.0,2.0,1.0,-1.0,,1
rw10434302,AnuarA-6,1.0,,,,1.0,1
rw10434276,MaxS-62,2.0,2.0,,2.0,,2
rw10434272,fmtpms,-1.0,,1.0,,,0
rw10434262,imdbfan-9757911690,1.0,0.0,1.0,,,1
rw10434244,imdbfan-3563356699,1.0,,,,1.0,2
rw10434212,MicaelaC-0,0.0,,,,1.0,1
rw10434209,jontaylor-21636,-1.0,,,,,0
rw10434207,Overthesea,-1.0,1.0,,,1.0,1
rw10434189,bjznumber,,2.0,,,,2
rw10434179,elijahmhill,1.0,2.0,1.0,,,2
rw10434160,EllieM-5,2.0,2.0,2.0,,,2
rw10434156,greeksoldieraxil,2.0,,2.0,,,2
rw10434151,cbo-57793,-1.0,-1.0,-1.0,,,-1
rw10434138,oliverikaipainen,1.0,1.0,,,,1
rw10434127,ZachC-1,2.0,2.0,,,,2
rw10434115,imdbfan-2941042361,0.0,,,,1.0,1
rw10434099,JonatanP-0,2.0,2.0,,,,2
rw10434075,tomkern-38158,-1.0,0.0,,,,0
rw10434073,imdbfan-7870189718,2.0,1.0,,2.0,1.0,2
rw10434048,jebediah12000,,1.0,,,,1
rw10434025,sharksattack-19549,,2.0,,,1.0,2
rw10434022,imdbfan-6907419018,2.0,2.0,2.0,,2.0,2
rw10434021,AidanP-4,2.0,,,,,2
rw10434020,alexarghir,-2.0,-2.0,-2.0,,,-2
rw10434000,leoadaniels,1.0,1.0,,,,2
rw10433996,osianrhun,2.0,2.0,,,,2
rw10433947,SummeryKnight,-1.0,,,,,1
rw10433930,Bubby-47499,-1.0,1.0,,,0.0,0
rw10433918,anthonysebay,1.0,2.0,,,,1
rw10433911,boss_the_reveiwer,-1.0,2.0,,,,1
rw10433880,alfieheath-02805,,,,,,1
rw10434096,rileycompugeeks,-2.0,,,,,-2
rw10433689,imdbfan-2405,1.0,1.0,1.0,,1.0,1
rw10433866,JackB-0,-1.0,2.0,1.0,,,-1
rw10433864,jerseyvioletvenus,1.0,1.0,,,,1
rw10433858,helenrhr,0.0,1.0,-1.0,0.0,,1
rw10433856,Nathan-01,2.0,2.0,,,,2
rw10433854,ryancomer,1.0,2.0,1.0,,1.0,2
rw10433685,pradyumna-23475,-1.0,,-1.0,,,0
rw10433810,antec84,1.0,1.0,1.0,,,1
rw10433787,partinacs,0.0,,,,1.0,1
rw10433786,solomonrthatcher,,,2.0,,1.0,2
rw10433760,bthardamaz,-1.0,0.0,-2.0,,1.0,-1
rw10433756,mkristah,1.0,,,,1.0,1
rw10433738,Large_mil,1.0,1.0,,,,1
rw10433725,ZaviiO,-2.0,,,,-1.0,-2
rw10433709,MiguelB-0,0.0,2.0,,,,0
rw10433693,AnasA-6,-2.0,-2.0,,,-2.0,-2
rw10433637,agarwalkavin,1.0,,2.0,,,2
rw10433597,VoicR,2.0,,2.0,2.0,2.0,2
rw10433595,ViggoC,2.0,2.0,2.0,2.0,2.0,2
rw10433577,StargazingM,-1.0,-1.0,-1.0,,,-1
rw10433556,nikolaknopp,0.0,1.0,,,,0
rw10433536,staypuft-25224,1.0,2.0,,,,1
rw10433535,BenG-770,1.0,1.0,,,,1
rw10433527,zanehosgood,1.0,1.0,2.0,,1.0,1
rw10433520,Amireditz,,1.0,1.0,,,1
rw10433516,Alexs-263,2.0,,,,2.0,2
rw10433510,imdbfan-5261,2.0,,2.0,,,2
rw10433464,IrysS-3,2.0,,,1.0,,2
rw10433462,AntonioJ-0,2.0,,,,2.0,2
rw10433460,khaledspider-62395,1.0,1.0,,,,1
rw10433452,solarpower9,0.0,1.0,,,,1
rw10433449,simonderekpearce,-2.0,,,0.0,,-1
rw10433445,Zaptor-2,1.0,-1.0,2.0,,,2
rw10433426,SilvestrasJ,-2.0,,,-1.0,,-2
rw10433419,Alex-0222,2.0,2.0,2.0,,2.0,2
rw10433407,JakeH-8,-1.0,2.0,1.0,,1.0,1
rw10433406,CarlosN-0,-1.0,0.0,1.0,,,1
rw10433397,imdbfan-2222,2.0,,,,1.0,2
rw10433314,ntdyydz,1.0,,,,,2
rw10433313,karlienz,-2.0,-2.0,0.0,,,-2
rw10433383,lucascoo,0.0,,,,2.0,2
rw10433372,imdbfan-0670555854,-1.0,,,,,1
rw10433371,AndreaL-45,1.0,1.0,,1.0,1.0,2
rw10433353,nbutcher-69458,-1.0,0.0,-1.0,-1.0,,0
rw10433329,YazizSH67,2.0,,2.0,,1.0,2
rw10433321,batrnik,,2.0,2.0,,,2
rw10433320,imdbfan-9226,0.0,,1.0,,,1
rw10433308,ykdkfkkfkg,1.0,2.0,,0.0,1.0,1
rw10433297,w-41145,1.0,,,,1.0,1
rw10433280,anachmed,-1.0,0.0,,,,1
rw10433269,Takeaway-9,1.0,1.0,1.0,,,1
rw10433267,SigmaO-0,1.0,1.0,,,,1
rw10433263,yahirlopez-86554,1.0,,1.0,,,1
rw10433260,KaelS-9,1.0,,,,1.0,1
rw10433242,brickammo,1.0,1.0,,,1.0,1
rw10433220,YuC-0,1.0,,2.0,2.0,,2
rw10433219,KodyK-0,2.0,2.0,2.0,,,2
rw10433200,GavenE-0,0.0,,,,,1
rw10433157,qdqtdpz,-2.0,,,,,-2
rw10433025,garymcvey,1.0,2.0,,,,1
rw10433131,NicoleT-86,-2.0,,,,-2.0,-2
rw10433119,Chickenj-8,2.0,2.0,2.0,,,2
rw10433108,DinoA-0,-1.0,,1.0,,,1
rw10433089,bradysullivan-51224,0.0,1.0,1.0,,,1
rw10433084,TuckerL-2,-1.0,,,,,2
rw10433065,AaravB-6,-1.0,1.0,-2.0,,1.0,1
rw10433062,BigM-0,1.0,,1.0,,,1
rw10433054,betobruster,0.0,1.0,,,,1
rw10433051,littlestb-8,2.0,2.0,2.0,2.0,,2
rw10433049,nlkcookies,1.0,,1.0,,,1
rw10433037,bronco-78295,1.0,1.0,,,,1
rw10433658,movieman6-413-929510,-1.0,1.0,0.0,,0.0,0
rw10433325,AnActorExplains,-1.0,-1.0,1.0,-1.0,-2.0,-1
rw10433133,UniqueParticle,1.0,2.0,,,,2
rw10433032,DJMACH5,2.0,,,,1.0,2
rw10433030,b_yocum,2.0,2.0,2.0,,,2
rw10433028,imdbfan-6178,2.0,,,,1.0,2
rw10433024,imdbfan-9648434340,-1.0,0.0,0.0,,,0
rw10433010,TuckerH-6,1.0,,,,1.0,2
rw10433009,imdbfan-5851444733,1.0,,,,1.0,1
rw10433007,ThomasK-31,-1.0,1.0,,,,0
rw10432984,gbozoki,-2.0,-2.0,-2.0,,,-2
rw10432980,auzzzzz4,2.0,,,,,2
rw10432907,bmceneny,2.0,,,0.0,1.0,2
rw10432974,imdbfan-1201242420,2.0,2.0,2.0,2.0,,2
rw10432939,case64,0.0,1.0,-1.0,,,1
rw10432935,MM-3774,-2.0,-2.0,1.0,,,-2
rw10432933,AidenH-3,1.0,1.0,0.0,,,1
rw10432927,MarcyWuFan420,0.0,1.0,1.0,1.0,,1
rw10432926,mmcauslan-39759,0.0,,,,,1
rw10432921,Coltonw-9,0.0,,1.0,,,1
rw10432887,Mine_Kraft,2.0,2.0,,,,2
rw10432882,lexbhoyt,1.0,,2.0,,,1
rw10432879,ncoberlin,-2.0,-2.0,1.0,,,-2
rw10432868,nateslifetwitch,-1.0,1.0,,0.0,,0
rw10432858,adam-47648,1.0,1.0,2.0,,,2
rw10432856,BobbiaynM,-2.0,-1.0,-2.0,,,-2
rw10432854,CatStats,1.0,,,,,2
rw10432851,jacksonfleming-94939,,2.0,,,,2
rw10432848,CarloP-4,2.0,,,,2.0,2
rw10432842,hellbounddevildog,1.0,1.0,1.0,,,2
rw10432839,The_Gardening_Bros,1.0,1.0,,,1.0,1
rw10432832,jdavisson-61661,1.0,,,,1.0,1
rw10432830,violetlove-05971,1.0,1.0,1.0,1.0,,2
rw10432823,ColeG-0,2.0,2.0,2.0,,2.0,2
rw10432820,JeremyDHett,-1.0,0.0,1.0,2.0,,1
rw10432817,cubanomix,1.0,2.0,,1.0,,2
rw10432812,Spooderman-9,-2.0,-2.0,-2.0,,1.0,-2
rw10432805,JacksonM-9,1.0,,2.0,,,2
rw10432794,hpbvxckx,1.0,,,,1.0,2
rw10432867,tjballard-59803,1.0,1.0,1.0,,,1
rw10432792,Hk42_,2.0,2.0,,,,2
rw10432762,BagelB-1,,,,,1.0,1
rw10432758,zcxjbpd,-1.0,1.0,,,,0
rw10432752,NathanZ-2,1.0,,,,,1
rw10432749,MunkhO,2.0,2.0,,2.0,,2
rw10432744,ShannonK-46,-1.0,0.0,,,-1.0,-2
rw10432730,XavierV-8,1.0,,,,1.0,1
rw10432722,ValeighaM,1.0,,,,1.0,1
rw10432714,Siem-33,0.0,0.0,1.0,1.0,,1
rw10432694,noahswaney,2.0,2.0,2.0,,,2
rw10432692,zackarypeck,2.0,,2.0,,,2
rw10432677,jhomelvantonio,1.0,,1.0,,,1
rw10432669,michael_harbin_,1.0,,,,,1
rw10432663,HannahN-3,2.0,,,,,2
rw10432651,hadendickerson,,2.0,,2.0,1.0,2
rw10432650,FinnD-0,1.0,1.0,2.0,,,1
rw10432639,leighwarin,-1.0,-1.0,-1.0,,1.0,0
rw10432632,NoahL-1,,,1.0,,,2
rw10432545,hi-58944,0.0,,,,,1
rw10432629,furretsteam,0.0,2.0,,,1.0,1
rw10432625,CooperR-08,2.0,2.0,2.0,,,2
rw10432616,akawa-49591,-1.0,,,,0.0,0
rw10432606,MarwanE-19,1.0,1.0,,,,2
rw10432601,oliverg-7,2.0,2.0,,,,2
rw10432586,TetoK-6,-1.0,,-1.0,,,-1
rw10432578,MagdA-67,1.0,,,,1.0,1
rw10432550,imdbfan-4137374231,2.0,,,,,2
rw10432543,the_jacnator2000,1.0,1.0,,,,1
rw10432533,InuY-7,1.0,,,,1.0,1
rw10432527,imdbfan-6471202868,0.0,,,,,1
rw10432523,hayley-51179,1.0,,,,,1
rw10432512,friichan,1.0,1.0,2.0,1.0,,1
rw10432504,domastim-69596,-1.0,,,,,1
rw10432494,beleb-4,1.0,,,,,1
rw10432489,ElliottM-5,1.0,1.0,,1.0,,1
rw10432482,SirJ-8,2.0,2.0,,1.0,,2
rw10432477,GarrettT-22,1.0,2.0,-1.0,1.0,,2
rw10432473,amymcmahon-24970,1.0,1.0,,,,1
rw10432459,JakubK-8,2.0,,2.0,,,2
rw10432453,xpostlmao,-2.0,,,,-2.0,-2
rw10432429,lukemeijer,2.0,,2.0,,,2
rw10432425,AmmarR-9,1.0,,1.0,,1.0,2
rw10432419,MatthasH-5,2.0,2.0,2.0,2.0,2.0,2
rw10432410,imdbfan-4387950285,-1.0,-1.0,1.0,,,1
rw10432400,yasminyair,2.0,,,,1.0,2
rw10432394,pootato,2.0,,,,1.0,2
rw10432392,CalebS-6,1.0,1.0,1.0,,,2
rw10432373,bruhjammybleh,-2.0,0.0,,0.0,,1
rw10432356,teoszakal,0.0,,,,0.0,0
rw10432352,TheoS-37,1.0,2.0,,,1.0,1
rw10432193,Yaza-6,-2.0,0.0,,,,-1
rw10432306,imdbfan-0875498620,1.0,1.0,1.0,,,1
rw10432288,imdbfan-3582,2.0,,,,,2
rw10432282,dxgkvkpdvx,2.0,2.0,-2.0,,,2
rw10432280,korenago,2.0,2.0,2.0,2.0,,2
rw10432276,stevensonjoel-87659,2.0,2.0,2.0,,2.0,2
rw10432255,HapsaraS,2.0,,,,1.0,2
rw10432248,AlexB-05,2.0,,,,2.0,2
rw10432240,brendanrbarrow,-1.0,1.0,,,,1
rw10432227,Thomask-37,,,2.0,,,2
rw10432216,imdbfan-378,1.0,1.0,1.0,1.0,,1
rw10432213,arbelfoox,0.0,,,,,1
rw10432210,CarterC-9,-1.0,,,,,1
rw10432205,vukasinkerezovic,2.0,,,,1.0,2
rw10432195,AlexanderChr,-1.0,,,,,0
rw10432185,Ouchtor,1.0,1.0,1.0,1.0,1.0,1
rw10432178,wytzfrvmw,1.0,1.0,,,,1
rw10432173,tobyjmcd,2.0,2.0,,,2.0,2
rw10432154,mathiesonharry,2.0,,2.0,,,2
rw10432153,jamiecorrigan,2.0,2.0,,,,2
rw10432128,darraghgallagher-75594,-1.0,2.0,1.0,,,1
rw10432119,Ohiot,2.0,,2.0,,2.0,2
rw10432076,kilmurrymatthew,0.0,1.0,1.0,1.0,,1
rw10431991,queenie-87891,1.0,1.0,,,,1
rw10432050,imdbfan-6964902440,1.0,,1.0,,,1
rw10432048,CCrusader,-2.0,-1.0,,,,-2
rw10432045,kinggeorge-57379,,,,,,2
rw10432037,Narpax,0.0,-1.0,,,,1
rw10432016,LeoS-48,1.0,2.0,,,,1
rw10393477,stevendbeard,1.0,1.0,,,,1
rw10432743,JuanAsilo,1.0,1.0,1.0,,1.0,1
rw10432328,SpyroDungeon,1.0,1.0,1.0,,1.0,1
rw10432008,imdbfan-869,1.0,1.0,1.0,1.0,,1
rw10432006,ioanmwork,-2.0,-2.0,-2.0,,,-2
rw10431993,Alestr-3,1.0,,,,1.0,1
rw10431985,asoftdolphin,0.0,,1.0,,,0
rw10431965,lewis2127,-1.0,,,,-1.0,-1
rw10431961,Ivelina-1,-1.0,,2.0,-1.0,,0
rw10431945,imdbfan-1441992940,2.0,,,2.0,,2
rw10431944,zmjhhjxf,1.0,2.0,,,1.0,2
rw10431926,imdbfan-3428687620,2.0,,2.0,-1.0,,1
rw10431911,imdbfan-1899094441,-2.0,1.0,,,,-1
rw10431910,jackhorrocks-39332,2.0,,,,,2
rw10431888,yrkfkx,2.0,2.0,2.0,,1.0,2
rw10431872,SokusYT,,,2.0,,,2
rw10431834,Carlos-d-aragon,1.0,,,,,1
rw10431828,RioGrah,1.0,1.0,,1.0,,1
rw10431824,imdbfan-5774336931,,,1.0,,,2
rw10431794,ZCRMCE,-1.0,,1.0,1.0,1.0,1
rw10431767,blayzeplays,2.0,,2.0,,,2
rw10431765,imdbfan-2556926860,1.0,0.0,1.0,,,1
rw10431751,aratherlargebatmanfan,2.0,,,,2.0,2
rw10431741,imdbfan-0534230715,1.0,1.0,1.0,,1.0,1
rw10431724,mathiasbolton,2.0,2.0,,,,2
rw10431706,rieshamilton,2.0,2.0,2.0,2.0,,2
rw10431703,imdbfan-5737846608,1.0,,,,,1
rw10431676,imdbfan-5720258082,2.0,2.0,2.0,,2.0,2
rw10431662,Blake_Collins,-1.0,-1.0,-1.0,,,-1
rw10431658,magjackdowd,1.0,2.0,,,1.0,1
rw10409482,Meknot,1.0,-1.0,-1.0,1.0,0.0,0
rw10432026,EaganW,1.0,2.0,2.0,,,2
rw10431853,imdbfan-4546776876,1.0,2.0,,,1.0,2
rw10431462,imdbfan-7602660895,-1.0,-1.0,1.0,1.0,,-1
rw10431648,jansrw,-2.0,0.0,-1.0,,,-1
rw10431622,markushiversen,,,-2.0,,,-2
rw10431598,natashaperkins-95119,1.0,1.0,,1.0,,2
rw10431596,ShowtimeMoore,-1.0,-1.0,,,1.0,1
rw10431578,willbani,-1.0,,1.0,,,1
rw10431548,imdbfan-7486509835,-1.0,,,2.0,1.0,1
rw10431539,imdbfan-7062747134,0.0,1.0,1.0,,,1
rw10431538,imdbfan-3887782302,1.0,1.0,1.0,1.0,,1
rw10431503,imdbfan-9024233891,-2.0,-2.0,,,,-2
rw10431383,dan000206,1.0,,,,,1
rw10431342,omarjaafar-98561,0.0,1.0,,,,1
rw10431296,libingrui666,-1.0,-1.0,,1.0,1.0,0
rw10431270,aedyrup,2.0,,,,,2
rw10431269,imdbfan-8285821864,0.0,2.0,,,,1
rw10431225,davidscreation,,1.0,-1.0,,,1
rw10431093,yzx-50102,0.0,,,,,1
rw10431064,Vinheta,-2.0,-1.0,-2.0,,,-2
rw10430979,farharayan,1.0,2.0,,,1.0,1
rw10431062,imdbfan-6631864246,-1.0,,1.0,1.0,,0
rw10431059,Azzy2935,-1.0,,1.0,,,1
rw10431048,randomreviewere22,0.0,1.0,,,,1
rw10431040,candyannthompson,0.0,,1.0,,,1
rw10431015,tor_erik_sire,-2.0,,-1.0,,,-2
rw10431013,imdbfan-7976533206,1.0,2.0,2.0,,1.0,1
rw10430985,mcdowboke,1.0,1.0,1.0,,,1
rw10430891,carlosferortizl,0.0,,1.0,0.0,,0
rw10430883,GryeD,1.0,,,,,1
rw10430866,imdbfan-4044032451,1.0,,0.0,,,1
rw10430746,SkibiddeyCritical,-1.0,,1.0,,,1
rw10430740,imdbfan-3488395384,0.0,,1.0,,,1
rw10430737,datebread,-1.0,,,,1.0,1
rw10430718,imdbfan-1454242106,2.0,1.0,2.0,,2.0,2
rw10430332,imdbfan-3299583166,2.0,,,,,2
rw10430704,imdbfan-9085208537,-1.0,1.0,-1.0,,,0
rw10430701,emmagmackey,,2.0,,,,2
rw10430668,opsrob,1.0,1.0,1.0,,,1
rw10430663,Hurdlescaper,,2.0,,,,2
rw10430657,sjwaterfield,1.0,,,,,2
rw10430642,imdbfan-4427735155,0.0,1.0,1.0,,,1
rw10430632,imdbfan-1895365625,1.0,,,,0.0,1
rw10430616,august_sanders,1.0,1.0,0.0,2.0,,1
rw10430562,imdbfan-1183917104,1.0,,,,,1
rw10430548,whitepersuason,,2.0,,,,1
rw10430527,Thespian74,-1.0,,,,1.0,1
rw10430510,imdbfan-9702301215,1.0,1.0,1.0,,,1
rw10430488,imdbfan-2510142359,1.0,2.0,2.0,,1.0,1
rw10430462,romansam-71046,2.0,2.0,,,,2
rw10430459,jlukssabino-38675,0.0,1.0,1.0,,,1
rw10430433,bagofnuts-22643,1.0,1.0,-1.0,,,1
rw10430432,lincolndemke,1.0,2.0,,,,2
rw10430431,imdbfan-7621927777,-2.0,-1.0,,,-2.0,-2
rw10430422,specularpotato,-1.0,1.0,2.0,,,0
rw10430415,imdbfan-6750454837,1.0,2.0,2.0,,1.0,2
rw10430409,makaylaadkins,1.0,2.0,1.0,,,1
rw10430400,imdbfan-1630425037,1.0,1.0,,,1.0,1
rw10430399,tremainelewis-15080,2.0,2.0,,,,2
rw10430360,alanagfischer,-1.0,1.0,2.0,,-1.0,0
rw10430298,imdbfan-3866993878,1.0,2.0,,,,1
rw10430289,abeburnett,1.0,2.0,2.0,1.0,,1
rw10430288,nicholasgangaram,-1.0,1.0,,,,0
rw10430267,imdbfan-3987495329,,2.0,,,,2
rw10430257,imdbfan-6362655033,0.0,1.0,,,,2
rw10430200,rdprblue,1.0,,,,1.0,1
rw10430190,tymanhenry,2.0,,,,,2
rw10430181,rm_tk,0.0,,1.0,,,1
rw10430161,AdrenalinDragon,1.0,,,,,0
rw10430097,RichyBrooks,-1.0,,1.0,,1.0,1
rw10430069,abdullashabani,,,1.0,,,1
rw10429987,NoSoyUnCritico,-1.0,1.0,-1.0,,,0
rw10429984,reillyscott-34204,-1.0,1.0,,,,1
rw10429923,ahrenmedina,2.0,2.0,,,1.0,2
rw10429908,imdbfan-0065599095,1.0,,,,1.0,1
rw10429855,albradderz,,2.0,1.0,,,1
rw10429765,imdbfan-2030965873,2.0,,2.0,,,2
rw10429759,gillsrudolfs,,,2.0,,2.0,2
rw10429701,imdbfan-6657283410,-2.0,-2.0,1.0,,,-1
rw10429643,imdbfan-5133779758,2.0,,2.0,,1.0,2
rw10429624,imdbfan-8872043112,1.0,,2.0,,,2
rw10429620,ahmednashed,-2.0,-2.0,-2.0,,,-2
rw10429614,adanielryan,0.0,,1.0,,,1
rw10429391,abdullahaltayar,2.0,,,,1.0,2
rw10430305,kosmasp,1.0,1.0,,,1.0,1
rw10429527,imdbfan-3473140029,2.0,,2.0,,2.0,2
rw10429505,imdbfan-2604103792,1.0,1.0,,1.0,,1
rw10429499,captineggylopez,2.0,2.0,2.0,1.0,,2
rw10429432,micktoonia,1.0,1.0,1.0,,2.0,1
rw10429425,imdbfan-5844968066,2.0,2.0,2.0,,,2
rw10429368,imdbfan-7262910257,1.0,1.0,,,,1
rw10429346,Ridgefeather,0.0,1.0,1.0,,,1
rw10429331,imdbfan-1549441625,1.0,,,,,2
rw10429318,Mistarin,1.0,,1.0,,,1
rw10429312,lilyamohammed,0.0,,1.0,,,1
rw10429301,yardenbenyair,2.0,,2.0,,1.0,2
rw10429102,johngshen,-1.0,1.0,,,,0
rw10429243,zeroraven-43764,2.0,2.0,2.0,,2.0,2
rw10429159,chesskiddos,1.0,,,1.0,,2
rw10429153,fightingantifascism,-2.0,-1.0,-2.0,,,-2
rw10429151,imdbfan-8814713800,2.0,,2.0,2.0,,2
rw10429140,imdbfan-2902400281,2.0,,,,2.0,2
rw10429110,imdbfan-2043648272,-1.0,1.0,1.0,,,1
rw10429045,imdbfan-2847334851,1.0,1.0,1.0,,1.0,2
rw10429033,imdbfan-1436399648,1.0,2.0,2.0,,,2
rw10390595,Chaosfn,-1.0,2.0,-1.0,,,-1
rw10429424,imdbfan-1835654337,2.0,2.0,,,,2
rw10429026,imdbfan-5402846089,2.0,2.0,2.0,,2.0,2
rw10429010,imdbfan-8477278522,-2.0,,-1.0,,0.0,-2
rw10428986,nalindra-ferdinando,0.0,1.0,,,,1
rw10428974,imdbfan-7585447684,-1.0,-1.0,-1.0,,,-1
rw10428955,imdbfan-2468521558,-2.0,,,,-1.0,-2
rw10428908,imdbfan-0884540932,1.0,2.0,,,,2
rw10428905,imdbfan-4914329864,,2.0,2.0,,,2
rw10428893,alexschraner,2.0,2.0,2.0,,,2
rw10428852,maralik-2002-0724,-1.0,0.0,,,,-1
rw10428838,imdbfan-4892514254,1.0,1.0,,,,1
rw10428837,imdbfan-3040531689,2.0,2.0,2.0,,,2
rw10428814,My-Name-Jeff-Vine-Compilations,-1.0,,,,0.0,0
rw10428751,imdbfan-8399654878,2.0,2.0,2.0,,,2
